paper_id	author_id	author_name	affiliation	country
710	3087	Kaho Abe	New York University	USA
710	3088	Michael Karlesky	New York University	USA
711	3089	Seyram Avle	University of Michigan	USA
711	3090	Silvia Lindtner	University of Michigan	USA
711	3091	Kaiton Williams	Cornell University	USA
712	3092	Bokyung Lee	KAIST	KOR
712	3093	Gyeol Han	KAIST	KOR
712	3094	Jundong Park	KAIST	KOR
712	3095	Daniel Saakes	KAIST	KOR
713	3096	Michael L. Rivera	Carnegie Mellon University	USA
713	3097	Melissa Moukperian	Carnegie Mellon University	USA
713	3098	Daniel Ashbrook	Rochester Institute of Technology	USA
713	3099	Jennifer Mankoff	Rochester Institute of Technology	USA
713	3100	Scott E. Hudson	Carnegie Mellon University	USA
714	3101	Ye Tao	Zhejiang University	CHN
714	3102	Guanyun Wang	Zhejiang University	CHN
714	3103	Caowei Zhang	Zhejiang University	CHN
714	3104	Nannan Lu	Zhejiang University	CHN
714	3105	Xiaolian Zhang	Zhejiang University	CHN
714	3106	Cheng Yao	Zhejiang University	CHN
714	3107	Fangtian Ying	Zhejiang University	CHN
715	3108	Benjamin M. Gorman	University of Dundee	GBR
715	3109	David R. Flatla	University of Dundee	GBR
716	3110	Tusher Chakraborty	Bangladesh University of Engineering and Technology	BGD
716	3111	Taslim Arefin Khan	Bangladesh University of Engineering and Technology	BGD
716	3112	A. B. M. Alim Al Islam	Bangladesh University of Engineering and Technology	BGD
717	3113	Alan Cheng	Cornell University	USA
717	3114	Lei Yang	Cornell University	USA
717	3115	Erik Andersen	Cornell University	USA
718	3116	Sandra Bardot	University of Toulouse	FRA
718	3117	Marcos Serrano	University of Toulouse	FRA
718	3118	Bernard Oriola	CNRS	FRA
718	3119	Christophe Jouffrais	CNRS	FRA
719	3120	Mingfei Sun	Hong Kong University of Science and Technology	CHN
719	3121	Zhenjie Zhao	Hong Kong University of Science and Technology	CHN
719	3122	Xiaojuan Ma	Hong Kong University of Science and Technology	CHN
720	3123	Xin Rong	University of Michigan	USA
720	3124	Adam Fourney	Microsoft Research	USA
720	3125	Robin N. Brewer	Northwestern University	USA
720	3126	Meredith Ringel Morris	Microsoft Research	USA
720	3127	Paul N. Bennett	Microsoft Research	USA
721	3128	Michal Luria	Interdisciplinary Center Herzliya	ISR
721	3129	Guy Hoffman	Cornell University	USA
721	3130	Oren Zuckerman	Interdisciplinary Center Herzliya	ISR
722	3131	Christina Kelley	Georgia Institute of Technology	USA
722	3132	Bongshin Lee	Microsoft Research	USA
722	3133	Lauren Wilcox	Georgia Institute of Technology	USA
723	3134	Elizabeth V. Eikey	Pennsylvania State University	USA
723	3135	Madhu C. Reddy	Northwestern University	USA
724	3136	W. Ben Towne	Carnegie Mellon University	USA
724	3137	Carolyn P. Rosé	Carnegie Mellon University	USA
724	3138	James D. Herbsleb	Carnegie Mellon University	USA
725	3139	Jochen Meyer	OFFIS Institute for Informatics	DEU
725	3140	Merlin Wasmann	OFFIS Institute for Informatics	DEU
725	3141	Wilko Heuten	OFFIS Institute for Informatics	DEU
725	3142	Abdallah El Ali	Carl von Ossietzky University	DEU
725	3143	Susanne C.J. Boll	Carl von Ossietzky University	DEU
726	3144	Khalad Hasan	University of Manitoba	CAN
726	3145	David Ahlström	Alpen-Adria-Universität Klagenfurt	AUT
726	3146	Junhyeok Kim	University of Manitoba	CAN
726	3147	Pourang Irani	University of Manitoba	CAN
727	3148	Ke Sun	Tsinghua National Laboratory for Information Science and Technology	CHN
727	3149	Yuntao Wang	Tsinghua National Laboratory for Information Science and Technology	CHN
727	3150	Chun Yu	Tsinghua National Laboratory for Information Science and Technology	CHN
727	3151	Yukang Yan	Tsinghua National Laboratory for Information Science and Technology	CHN
727	3152	Hongyi Wen	Tsinghua National Laboratory for Information Science and Technology	CHN
727	3153	Yuanchun Shi	Tsinghua National Laboratory for Information Science and Technology	CHN
728	3154	Xin Yi	Tsinghua National Laboratory for Information Science and Technology	CHN
728	3155	Chun Yu	Tsinghua National Laboratory for Information Science and Technology	CHN
728	3156	Weijie Xu	Tsinghua National Laboratory for Information Science and Technology	CHN
728	3157	Xiaojun Bi	Tsinghua National Laboratory for Information Science and Technology	CHN
728	3158	Yuanchun Shi	Tsinghua National Laboratory for Information Science and Technology	CHN
729	3159	Dirk Wenig	University of Bremen	DEU
729	3160	Johannes Schoning	University of Bremen	DEU
729	3161	Alex Olwal	Google	USA
729	3162	Mathias Oben	Hasselt University	BEL
729	3163	Rainer Malaka	University of Bremen	DEU
730	3164	Ivaylo Ilinkin	Gettysburg College	USA
730	3165	Sunghee Kim	Gettysburg College	USA
731	3166	Midas Nouwens	LRI	FRA
731	3167	Carla F. Griggio	LRI	FRA
731	3168	Wendy E. Mackay	LRI	FRA
732	3169	Robert Deloatch	University of Illinois	USA
732	3170	Brian P. Bailey	University of Illinois	USA
732	3171	Alex Kirlik	University of Illinois	USA
732	3172	Craig Zilles	University of Illinois	USA
733	3173	Rui Zhou	Georgia Institute of Technology	USA
733	3174	Jasmine Hentschel	THRIVE	USA
733	3175	Neha Kumar	Georgia Institute of Technology	USA
734	3176	Ge Gao	Cornell University	USA
734	3177	Susan R. Fussell	Cornell University	USA
735	3178	Daniel Pargman	KTH Royal Institute of Technology	SWE
735	3179	Elina Eriksson	KTH Royal Institute of Technology	SWE
735	3180	Mattias Höjer	KTH Royal Institute of Technology	SWE
735	3181	Ulrika Gunnarsson Östling	KTH Royal Institute of Technology	SWE
735	3182	Luciane Aguiar Borges	KTH Royal Institute of Technology	SWE
736	3183	Barath Raghavan	ICSI	USA
736	3184	Daniel Pargman	KTH Royal Institute of Technology	SWE
737	3185	Ann Light	University of Sussex	GBR
737	3186	Jo Briggs	University of Northumbria at Newcastle	GBR
738	3187	Emily Porter	University of Colorado Boulder	USA
738	3188	Chris Bopp	University of Colorado Boulder	USA
738	3189	Elizabeth Gerber	Northwestern University	USA
738	3190	Amy Voida	University of Colorado Boulder	USA
739	3191	Stefano Padilla	Heriot-Watt University	GBR
739	3192	Thomas S. Methven	Heriot-Watt University	GBR
739	3193	David A. Robb	Heriot-Watt University	GBR
739	3194	Mike J. Chantler	Heriot-Watt University	GBR
740	3195	Miriam Greis	University of Stuttgart	DEU
740	3196	Emre Avci	University of Stuttgart	DEU
740	3197	Albrecht Schmidt	University of Stuttgart	DEU
740	3198	Tonja Machulla	University of Stuttgart	DEU
741	3199	Gonzalo Gabriel Mendez	University of St Andrews	GBR
741	3200	Uta Hinrichs	University of St Andrews	GBR
741	3201	Miguel A. Nacenta	University of St Andrews	GBR
742	3202	Nico Castelli	Bonn-Rhein-Sieg University of Applied Science	DEU
742	3203	Corinna Ogonowski	University of Siegen	DEU
742	3204	Timo Jakobi	Bonn-Rhein-Sieg University of Applied Science	DEU
742	3205	Martin Stein	University of Siegen	DEU
742	3206	Gunnar Stevens	Bonn-Rhein-Sieg University of Applied Science	DEU
742	3207	Volker Wulf	University of Siegen	DEU
743	3208	Shefali Haldar	University of Washington	USA
743	3209	Sonali R. Mishra	University of Washington	USA
743	3210	Maher Khelifi	University of Washington	USA
743	3211	Ari H. Pollack	University of Washington	USA
743	3212	Wanda Pratt	University of Washington	USA
744	3213	Sun Young Park	University of Michigan	USA
744	3214	Yunan Chen	University of California Irvine	USA
745	3215	Jongin Lee	KAIST	KOR
745	3216	Daeki Cho	NEC Laboratories America	USA
745	3217	Junhong Kim	KAIST	KOR
745	3218	Eunji Im	KAIST	KOR
745	3219	JinYeong Bak	KAIST	KOR
745	3220	Kyung Ho Lee	The Catholic University of Korea	KOR
745	3221	Kwan Hong Lee	AcademicMerit	KOR
745	3222	John Kim	KAIST	KOR
746	3223	Syed Ishtiaque Ahmed	Cornell University	USA
746	3224	Md. Romael Hoque	Bangladesh University of Engineering and Technology	BGD
746	3225	Shion Guha	Marquette University	USA
746	3226	Md. Rashidujjaman Rifat	University of Colorado Boulder	USA
746	3227	Nicola Dell	Cornell Tech	USA
747	3228	Samantha Hautea	University of Washington	USA
747	3229	Sayamindu Dasgupta	University of Washington	USA
747	3230	Benjamin Mako Hill	University of Washington	USA
748	3231	Elissa M. Redmiles	University of Maryland	USA
748	3232	Sean Kross	Johns Hopkins University	USA
748	3233	Michelle L. Mazurek	University of Maryland	USA
749	3234	Shuhan Wang	Cornell University	USA
749	3235	Fang He	Peking University	CHN
749	3236	Erik Andersen	Cornell University	USA
750	3237	David Furió	Université de Bordeaux	FRA
750	3238	Stéphanie Fleck	Université de Lorraine	FRA
750	3239	Bruno Bousquet	Université de Bordeaux	FRA
750	3240	Jean-Paul Guillet	Université de Bordeaux	FRA
750	3241	Lionel Canioni	Université de Bordeaux	FRA
750	3242	Martin Hachet	Inria	FRA
751	3243	Yiting Wang	Cornell University	USA
751	3244	Walker M. White	Cornell University	USA
751	3245	Erik Andersen	Cornell University	USA
752	3246	Min Liu	Purdue University	USA
752	3247	Yunbo Zhang	Purdue University	USA
752	3248	Jing Bai	Beifang University of Nationalities	CHN
752	3249	Yuanzhi Cao	Purdue University	USA
752	3250	Jeffrey M. Alperovich	Purdue University	USA
752	3251	Karthik Ramani	Purdue University	USA
753	3252	Alexandra Ion	Hasso Plattner Institute	DEU
753	3253	Ludwig Wall	Hasso Plattner Institute	DEU
753	3254	Robert Kovacs	Hasso Plattner Institute	DEU
753	3255	Patrick Baudisch	Hasso Plattner Institute	DEU
754	3256	Viirj Kan	Massachusetts Institute of Technology	USA
754	3257	Emma Vargo	Massachusetts Institute of Technology	USA
754	3258	Noa Machover	Massachusetts Institute of Technology	USA
754	3259	Hiroshi Ishii	Massachusetts Institute of Technology	USA
754	3260	Serena Pan	Massachusetts Institute of Technology	USA
754	3261	Weixuan Chen	Massachusetts Institute of Technology	USA
754	3262	Yasuaki Kakehi	Massachusetts Institute of Technology	USA
755	3263	Martin Schmitz	Technical University of Darmstadt	DEU
755	3264	Jurgen Steimle	Saarland University	DEU
755	3265	Jochen Huber	Synaptics	CHE
755	3266	Niloofar Dezfuli	Technical University of Darmstadt	DEU
755	3267	Max Muhlhäuser	Technical University of Darmstadt	DEU
756	3268	Rita Orji	University of Waterloo	CAN
756	3269	Lennart E. Nacke	University of Waterloo	CAN
756	3270	Chrysanne Di Marco	University of Waterloo	CAN
757	3271	J. Derek Lomas	University of California San Diego	USA
757	3272	Ken Koedinger	Carnegie Mellon University	USA
757	3273	Nirmal Patel	Carnegie Mellon University	USA
757	3274	Sharan Shodhan	Carnegie Mellon University	USA
757	3275	Nikhil Poonwala	Carnegie Mellon University	USA
757	3276	Jodi L. Forlizzi	Carnegie Mellon University	USA
758	3277	Ansgar E. Depping	University of Saskatchewan	CAN
758	3278	Regan L. Mandryk	University of Saskatchewan	CAN
759	3279	Zhao Zhao	Carleton University	CAN
759	3280	Ali Arya	Carleton University	CAN
759	3281	Anthony Whitehead	Carleton University	CAN
759	3282	Gerry Chan	Carleton University	CAN
759	3283	S. Ali Etemad	Carleton University	CAN
760	3284	Phil Adams	Cornell University	USA
760	3285	Elizabeth L. Murnane	Cornell University	USA
760	3286	Michael Elfenbein	Cornell University	USA
760	3287	Elaine Wethington	Cornell University	USA
760	3288	Geri Gay	Cornell University	USA
761	3289	Neil Davidson	Newcastle University	GBR
761	3290	John Vines	Northumbria University	GBR
761	3291	Tom Bartindale	Newcastle University	GBR
761	3292	Selina Sutton	Northumbria University	GBR
761	3293	David Green	Newcastle University	GBR
761	3294	Rob Comber	Newcastle University	GBR
761	3295	Madeline Balaam	Newcastle University	GBR
761	3296	Patrick Olivier	Newcastle University	GBR
761	3297	Gillian Vance	Newcastle University	GBR
762	3298	Nuno N. Correia	Madeira Interactive Technologies Institute	PRT
762	3299	Atau Tanaka	University of London	GBR
763	3300	Michelle Ichinco	Washington University in St. Louis	USA
763	3301	Wint Yee Hnin	Washington University in St. Louis	USA
763	3302	Caitlin L. Kelleher	Washington University in St. Louis	USA
764	3303	Anna Maria Feit	Aalto University	DNK
764	3304	Shane Williams	Microsoft Research	USA
764	3305	Arturo Toledo	Microsoft Research	USA
764	3306	Ann Paradiso	Microsoft Research	USA
764	3307	Harish Kulkarni	Microsoft Research	USA
764	3308	Shaun Kane	Microsoft Research	USA
764	3309	Meredith Ringel Morris	Microsoft Research	USA
765	3310	Jordan Tewell	University of London	GBR
765	3311	Jon Bird	University of London	GBR
765	3312	George R. Buchanan	University of Melbourne	AUS
766	3313	Jeremy Warner	University of California Berkeley	USA
766	3314	Philip J. Guo	University of California San Diego	USA
767	3315	Kazushi Ikeda	KDDI Research, Inc	JPN
767	3316	Keiichiro Hoashi	KDDI Research, Inc	JPN
768	3317	Allen Yilun Lin	Northwestern University	USA
768	3318	Kate Kuehl	University of Minnesota	USA
768	3319	Johannes Schöning	University of Bremen	USA
768	3320	Brent Hecht	Northwestern University	USA
769	3321	Isaac Johnson	Northwestern University	USA
769	3322	Connor McMahon	University of Minnesota	USA
769	3323	Johannes Schöning	University of Bremen	USA
769	3324	Brent Hecht	Northwestern University	USA
770	3325	Ashley Colley	University of Lapland	FIN
770	3326	Jacob Thebault-Spieker	University of Minnesota	USA
770	3327	Allen Yilun Lin	Northwestern University	USA
770	3328	Donald Degraen	Saarland University	DEU
770	3329	Benjamin Fischman	University of Minnesota	USA
770	3330	Jonna Häkkilä	University of Lapland	FIN
770	3331	Kate Kuehl	University of Minnesota	USA
770	3332	Valentina Nisi	Madeira Interactive Technologies Institute	PRT
770	3333	Nuno Jardim Nunes	Madeira Interactive Technologies Institute	PRT
770	3334	Nina Wenig	University of Bremen	USA
770	3335	Dirk Wenig	University of Bremen	USA
770	3336	Brent Hecht	Northwestern University	USA
770	3337	Johannes Schöning	University of Bremen	USA
771	3338	Aritra Dasgupta	Pacific Northwest National Laboratory	USA
771	3339	Susannah Burrows	Pacific Northwest National Laboratory	USA
771	3340	Kyungsik Han	Pacific Northwest National Laboratory	USA
771	3341	Philip J. Rasch	Pacific Northwest National Laboratory	USA
772	3342	Xiuli Chen	University of Birmingham	GBR
772	3343	Sandra Dorothee Starke	University of Birmingham	GBR
772	3344	Chris Baber	University of Birmingham	GBR
772	3345	Andrew Howes	University of Birmingham	GBR
773	3346	Carmen Hull	University of Calgary	CAN
773	3347	Wesley Willett	University of Calgary	CAN
774	3348	Mary Beth Kery	Carnegie Mellon University	USA
774	3349	Amber Horvath	Oregon State University	USA
774	3350	Brad Myers	Carnegie Mellon University	USA
775	3351	Laura M Koesten	The Open Data Institute	GBR
775	3352	Emilia Kacprzak	The Open Data Institute	GBR
775	3353	Jenifer F A Tennison	The Open Data Institute	GBR
775	3354	Elena Simperl	University of Southampton	GBR
776	3355	Justin Matejka	Autodesk Research	CAN
776	3356	George Fitzmaurice	Autodesk Research	CAN
777	3357	Antti Kangasrääsiö	Aalto University	FIN
777	3358	Kumaripaba Athukorala	Aalto University	FIN
777	3359	Andrew Howes	University of Birmingham	GBR
777	3360	Jukka Corander	University of Oslo	NOR
777	3361	Samuel Kaski	Aalto University	FIN
777	3362	Antti Oulasvirta	Aalto University	FIN
778	3363	Wanyu Liu	LTCI	FRA
778	3364	Gilles Bailly	LTCI	FRA
778	3365	Andrew Howes	University of Birmingham	GBR
779	3366	Roisin McNaney	Lancaster University	GBR
779	3367	John Vines	Northumbria University	GBR
779	3368	Jamie Mercer	Youth Focus North East	GBR
779	3369	Leon Mexter	Youth Focus North East	GBR
779	3370	Daniel Welsh	Newcastle University	GBR
779	3371	Tony Young	Newcastle University	GBR
780	3372	Kellie Morrissey	Newcastle University	GBR
780	3373	John McCarthy	University College Cork	IRE
780	3374	Nadia Pantidi	University College Cork	IRE
781	3375	Kiel Long	Newcastle University	GBR
781	3376	Lyndsey Bakewell	Loughborough University	GBR
781	3377	Roisin McNaney	Lancaster University	GBR
781	3378	Konstantina Vasileiou	University of Bath	GBR
781	3379	Mark Atkinson	University of Exeter	GBR
781	3380	Manuela Barreto	University of Exeter	GBR
781	3381	Julie Barnett	University of Bath	GBR
781	3382	Mike Wilson	Loughborough University	GBR
781	3383	Shaun Lawson	Northumbria University	GBR
781	3384	John Vines	Northumbria University	GBR
782	3385	Aaron Tabor	University of New Brunswick	CAN
782	3386	Scott Bateman	University of New Brunswick	CAN
782	3387	Erik Scheme	University of New Brunswick	CAN
782	3388	David R. Flatla	University of Dundee	GBR
782	3389	Kathrin Gerling	University of Lincoln	GBR
783	3390	Lyn Bartram	Simon Fraser University	CAN
783	3391	Abhisekh Patra	Simon Fraser University	CAN
783	3392	Maureen Stone	Tableau Research	USA
784	3393	Yea-Seul Kim	University of Washington	USA
784	3394	Katharina Reinecke	University of Washington	USA
784	3395	Jessica Hullman	University of Washington	USA
785	3396	Michael Correll	University of Washington	USA
785	3397	Jeffrey Heer	University of Washington	USA
786	3398	Chunlei Chang	Monash University	AUS
786	3399	Benjamin Bach	Monash University	AUS
786	3400	Tim Dwyer	Monash University	AUS
786	3401	Kim Marriott	Monash University	AUS
787	3402	Janne van Kollenburg	Philips Design	NLD
787	3403	Sander Bogers	Eindhoven University of Technology	NLD
787	3404	Eva Deckers	Philips Design	NLD
787	3405	Joep Frens	Eindhoven University of Technology	NLD
787	3406	Caroline Hummels	Eindhoven University of Technology	NLD
788	3407	Thuong Hoang	Microsoft Research	AUS
788	3408	Martin Reinoso	Microsoft Research	AUS
788	3409	Zaher Joukhadar	Microsoft Research	AUS
788	3410	Frank Vetere	Microsoft Research	AUS
788	3411	David Kelly	Melbourne School of Health Sciences	AUS
789	3412	Gabriel Culbertson	Cornell University	USA
789	3413	Solace Shen	Cornell University	USA
789	3414	Malte Jung	Cornell University	USA
789	3415	Erik Andersen	Cornell University	USA
790	3416	Mihaela Vorvoreanu	Purdue University	USA
790	3417	Colin M. Gray	Purdue University	USA
790	3418	Paul Parsons	Purdue University	USA
790	3419	Nancy Rasche	Purdue University	USA
